,seqnames,start,end,width,strand,Conc,Conc_0.mM,Conc_10.mM,Fold,p.value,FDR
21646,chr8,41076235,41076735,501,*,4.37,3.76,4.8,-1.04,0.00818,0.0469
21647,chr11,33557323,33557823,501,*,5.57,5.13,5.91,-0.77,0.00818,0.0469
21648,chr16,4386284,4386784,501,*,6.62,6.31,6.87,-0.56,0.00818,0.0469
21650,chr19,58183120,58183620,501,*,8.5,8.25,8.72,-0.46,0.00818,0.0469
21651,chr19,32343462,32343962,501,*,4.66,4.07,5.08,-1.01,0.00818,0.0469
21652,chr20,19735377,19735877,501,*,5.47,4.99,5.83,-0.84,0.00818,0.0469
21653,chr15,92163553,92164164,612,*,5.07,4.61,5.42,-0.81,0.00818,0.0469
21655,chr4,9425873,9426373,501,*,3.79,3.05,4.28,-1.23,0.00819,0.0469
21656,chr3,197490516,197491016,501,*,7.5,7.22,7.73,-0.51,0.00819,0.0469
21657,chr6,128508854,128509354,501,*,4.16,3.57,4.59,-1.02,0.00819,0.0469
21658,chr3,132352501,132353001,501,*,4.89,4.41,5.25,-0.84,0.00819,0.0469
21659,chr2,30178429,30179180,752,*,5.27,4.82,5.61,-0.78,0.00819,0.0469
21660,chr1,15780596,15781096,501,*,5.22,4.82,5.54,-0.72,0.00819,0.0469
21661,chr9,38111990,38112490,501,*,4.1,3.33,4.6,-1.27,0.00819,0.0469
21662,chrX,53556849,53557349,501,*,4.4,3.79,4.84,-1.05,0.00819,0.0469
21664,chr20,48578293,48578793,501,*,5.98,5.64,6.26,-0.63,0.00819,0.0469
21665,chr10,114306551,114307051,501,*,8.58,8.32,8.8,-0.49,0.00819,0.047
21666,chr9,105071016,105071516,501,*,6.12,5.79,6.39,-0.6,0.0082,0.047
21667,chr5,142722790,142723290,501,*,5.43,5.05,5.72,-0.67,0.0082,0.047
21668,chr11,116276479,116276979,501,*,7.56,7.3,7.77,-0.47,0.0082,0.047
21672,chr18,12281957,12282925,969,*,7.7,7.4,7.94,-0.54,0.0082,0.047
21674,chr2,113711779,113712279,501,*,3.66,2.85,4.17,-1.32,0.0082,0.047
21676,chr10,13414873,13415373,501,*,5.56,5.2,5.86,-0.66,0.0082,0.047
21677,chr1,203361990,203362490,501,*,4.88,4.38,5.24,-0.86,0.0082,0.047
21679,chr1,65425635,65426135,501,*,5.33,4.9,5.67,-0.77,0.00821,0.047
21680,chr1,16038437,16038937,501,*,6.1,5.77,6.37,-0.6,0.00821,0.047
21681,chr11,34065764,34066264,501,*,6.22,5.9,6.48,-0.58,0.00821,0.047
21684,chr15,92797089,92797589,501,*,5.08,4.63,5.42,-0.79,0.00821,0.047
21685,chr4,140884402,140884902,501,*,5.06,4.58,5.42,-0.84,0.00821,0.047
21687,chr1,219711633,219712133,501,*,5.13,4.72,5.45,-0.73,0.00822,0.047
21689,chr7,53984734,53985234,501,*,4.57,4.02,4.96,-0.94,0.00822,0.0471
21691,chr22,28935720,28936220,501,*,4.75,4.24,5.13,-0.9,0.00822,0.0471
21693,chr6,13336476,13336976,501,*,5.64,5.21,5.97,-0.77,0.00822,0.0471
21695,chr4,83362522,83363022,501,*,4.99,4.56,5.33,-0.78,0.00823,0.0471
21696,chr7,75778613,75779113,501,*,4.69,4.21,5.05,-0.84,0.00823,0.0471
21697,chr9,33452819,33453319,501,*,7.45,7.17,7.69,-0.51,0.00823,0.0471
21700,chr17,72434961,72435461,501,*,6.4,6.07,6.67,-0.6,0.00823,0.0471
21702,chr12,117890072,117890572,501,*,3.99,3.34,4.44,-1.1,0.00824,0.0471
21703,chr8,27332976,27333476,501,*,6.84,6.55,7.08,-0.53,0.00824,0.0471
21704,chr15,45640542,45641042,501,*,4.28,3.69,4.7,-1.01,0.00824,0.0471
21705,chr6,116536189,116536689,501,*,4.72,4.17,5.12,-0.95,0.00824,0.0471
21706,chr1,160375463,160375963,501,*,5.02,4.57,5.37,-0.79,0.00824,0.0471
21707,chr12,15221197,15221697,501,*,5.7,5.32,6,-0.68,0.00824,0.0471
21708,chr5,43305908,43306408,501,*,3.96,3.18,4.46,-1.28,0.00824,0.0471
21710,chr1,152924066,152924566,501,*,4.23,3.6,4.67,-1.06,0.00825,0.0472
21711,chr1,117178691,117179191,501,*,4.22,3.57,4.67,-1.1,0.00825,0.0472
21712,chr19,23440168,23440668,501,*,3.33,2.36,3.9,-1.54,0.00825,0.0472
21714,chr1,67907568,67908068,501,*,3.81,3.1,4.29,-1.19,0.00825,0.0472
21715,chrX,36867088,36867588,501,*,3.99,3.23,4.48,-1.25,0.00825,0.0472
21717,chr8,124440224,124440724,501,*,5.34,4.92,5.66,-0.75,0.00826,0.0472
21719,chr12,110917458,110917958,501,*,7.31,7.03,7.54,-0.51,0.00826,0.0472
21720,chrX,136468438,136468938,501,*,4.39,3.83,4.79,-0.96,0.00826,0.0472
21721,chr7,143371998,143372498,501,*,5.34,4.92,5.67,-0.75,0.00826,0.0472
21722,chr12,52655085,52655585,501,*,4.86,4.36,5.23,-0.88,0.00826,0.0472
21725,chr1,112819011,112819511,501,*,5.17,4.77,5.49,-0.72,0.00827,0.0472
21726,chr6,134539744,134540244,501,*,5.91,5.54,6.21,-0.66,0.00827,0.0472
21727,chrX,8981743,8982243,501,*,5.07,4.64,5.4,-0.76,0.00827,0.0473
21728,chr10,31739658,31740158,501,*,5.52,5.13,5.82,-0.69,0.00827,0.0473
21729,chr7,50821396,50821896,501,*,5.94,5.61,6.21,-0.6,0.00827,0.0473
21730,chr15,31080575,31081075,501,*,4.87,4.41,5.23,-0.82,0.00828,0.0473
21731,chr2,61917748,61918248,501,*,3.44,2.45,4.02,-1.57,0.00828,0.0473
21732,chr2,118061127,118061627,501,*,6.08,5.76,6.35,-0.59,0.00828,0.0473
21734,chrX,147894514,147895014,501,*,3.31,2.2,3.93,-1.73,0.00828,0.0473
21738,chr3,10758532,10759032,501,*,6.55,6.25,6.79,-0.54,0.00829,0.0473
21740,chr7,42176204,42176704,501,*,5.41,4.99,5.73,-0.74,0.00829,0.0473
21741,chr16,68538988,68539488,501,*,7.64,7.38,7.86,-0.48,0.00829,0.0473
21742,chr6,39029373,39029873,501,*,5.25,4.85,5.57,-0.72,0.00829,0.0473
21743,chr6,154721443,154721943,501,*,7.85,7.56,8.1,-0.54,0.00829,0.0473
21744,chr12,75977581,75978345,765,*,7.58,7.31,7.8,-0.49,0.00829,0.0473
21746,chr9,37937975,37938475,501,*,4.72,4.2,5.11,-0.91,0.00829,0.0473
21747,chr14,61668158,61668658,501,*,3.44,2.43,4.02,-1.6,0.0083,0.0474
21748,chr20,38043852,38044352,501,*,5.66,5.29,5.96,-0.67,0.0083,0.0474
21749,chr16,5770672,5771172,501,*,4.11,3.45,4.57,-1.11,0.0083,0.0474
21750,chr2,65728755,65729255,501,*,4.59,4.04,4.98,-0.94,0.0083,0.0474
21751,chr20,59561482,59561982,501,*,5.13,4.65,5.49,-0.84,0.0083,0.0474
21757,chr9,38416958,38417458,501,*,4.97,4.52,5.32,-0.8,0.0083,0.0474
21758,chr16,13231276,13231776,501,*,4.23,3.57,4.68,-1.12,0.00831,0.0474
21759,chr8,9338142,9338642,501,*,4.38,3.8,4.8,-1,0.00831,0.0474
21760,chr17,77542661,77543161,501,*,6.93,6.6,7.19,-0.59,0.00831,0.0474
21761,chr7,151755995,151756495,501,*,6.75,6.45,7,-0.55,0.00831,0.0474
21762,chrX,43750297,43750797,501,*,5.84,5.46,6.15,-0.69,0.00831,0.0474
21763,chr16,65845605,65846105,501,*,3.98,3.22,4.48,-1.26,0.00831,0.0474
21764,chr12,124311179,124311679,501,*,6.88,6.61,7.11,-0.5,0.00832,0.0474
21765,chrX,120791175,120791675,501,*,5.14,4.68,5.48,-0.8,0.00832,0.0474
21766,chr20,5222873,5223373,501,*,5.21,4.78,5.54,-0.77,0.00832,0.0474
21767,chr5,173472189,173472689,501,*,6.86,6.57,7.1,-0.52,0.00832,0.0474
21769,chr11,13054274,13054774,501,*,4.34,3.72,4.78,-1.06,0.00832,0.0474
21774,chr12,76455637,76456137,501,*,3.97,3.19,4.47,-1.29,0.00832,0.0475
21775,chr1,202200186,202200989,804,*,7.01,6.7,7.26,-0.56,0.00832,0.0475
21776,chr19,53814535,53815035,501,*,5.5,5.12,5.8,-0.68,0.00833,0.0475
21778,chr8,74251142,74251642,501,*,5.48,5.05,5.81,-0.76,0.00833,0.0475
21780,chr5,122500684,122501184,501,*,5.33,4.93,5.65,-0.73,0.00833,0.0475
21781,chr4,169120566,169121066,501,*,4.9,4.42,5.26,-0.84,0.00833,0.0475
21785,chr4,5385555,5386055,501,*,7.18,6.9,7.41,-0.51,0.00833,0.0475
21786,chr20,45138664,45139164,501,*,6.71,6.45,6.94,-0.49,0.00834,0.0475
21787,chr4,13920840,13921340,501,*,6.64,6.3,6.91,-0.61,0.00834,0.0475
21788,chrX,4181840,4182340,501,*,4.64,4.11,5.02,-0.91,0.00834,0.0475
21789,chr8,124104052,124104552,501,*,4.28,3.65,4.71,-1.06,0.00834,0.0475
21790,chr4,7667711,7668211,501,*,4.58,3.98,5,-1.02,0.00834,0.0475
21791,chr1,6414323,6414823,501,*,7.84,7.57,8.07,-0.5,0.00834,0.0475
21792,chr19,1279627,1280365,739,*,7.48,7.22,7.71,-0.49,0.00834,0.0475
21793,chr1,209409745,209410245,501,*,3.72,2.93,4.23,-1.3,0.00835,0.0475
21794,chr3,130826464,130826964,501,*,4.2,3.44,4.69,-1.25,0.00835,0.0475
21795,chr17,31114998,31115498,501,*,3.95,3.26,4.42,-1.16,0.00835,0.0475
21796,chr2,100894528,100895028,501,*,6.28,5.95,6.54,-0.59,0.00835,0.0475
21797,chr16,84851170,84851670,501,*,4.27,3.56,4.75,-1.19,0.00835,0.0475
21799,chr12,79897545,79898045,501,*,4.39,3.83,4.78,-0.95,0.00835,0.0476
21800,chr3,146189458,146189958,501,*,5.46,5.08,5.76,-0.68,0.00835,0.0476
21801,chr9,70639891,70640699,809,*,5.12,4.67,5.46,-0.79,0.00836,0.0476
21802,chr8,100986131,100986631,501,*,5.32,4.93,5.62,-0.7,0.00836,0.0476
21805,chr2,224436566,224437066,501,*,3.79,3.02,4.29,-1.28,0.00836,0.0476
21806,chr2,88961297,88961797,501,*,3.93,3.12,4.45,-1.34,0.00836,0.0476
21807,chr8,79842271,79842771,501,*,4.63,4.05,5.04,-0.99,0.00836,0.0476
21810,chr11,65931515,65932015,501,*,5.76,5.4,6.05,-0.64,0.00836,0.0476
21811,chr14,68661470,68661970,501,*,4.96,4.49,5.31,-0.82,0.00836,0.0476
21813,chr7,73777958,73778458,501,*,5.18,4.73,5.52,-0.79,0.00837,0.0476
21814,chr10,103254760,103255260,501,*,5.17,4.73,5.5,-0.77,0.00837,0.0476
21815,chr3,35908287,35908787,501,*,4.05,3.33,4.53,-1.21,0.00837,0.0476
21816,chr2,181954198,181954698,501,*,6.05,5.7,6.33,-0.63,0.00837,0.0476
21817,chr5,139495219,139495719,501,*,4.38,3.83,4.78,-0.95,0.00837,0.0476
21818,chr17,60683000,60683500,501,*,4.78,4.24,5.17,-0.93,0.00837,0.0476
21820,chr10,101442114,101442614,501,*,5.24,4.82,5.56,-0.73,0.00838,0.0476
21821,chr19,39220943,39221443,501,*,4.68,4.18,5.05,-0.88,0.00838,0.0476
21823,chr15,29849626,29850126,501,*,3.85,3.12,4.34,-1.22,0.00838,0.0477
21824,chr15,71747439,71747939,501,*,5.96,5.63,6.23,-0.59,0.00838,0.0477
21825,chr2,179410877,179411377,501,*,4.87,4.4,5.23,-0.84,0.00838,0.0477
21826,chr5,95846875,95847375,501,*,6.63,6.33,6.87,-0.54,0.00839,0.0477
21827,chr2,233061629,233062129,501,*,6.65,6.34,6.91,-0.57,0.00839,0.0477
21828,chr5,142362711,142363211,501,*,8.02,7.75,8.25,-0.5,0.00839,0.0477
21829,chr2,202831423,202831923,501,*,5.54,5.12,5.87,-0.75,0.00839,0.0477
21832,chr1,61286927,61287427,501,*,3.81,3.04,4.31,-1.26,0.00839,0.0477
21833,chr11,74849551,74850051,501,*,5.23,4.8,5.57,-0.77,0.0084,0.0477
21834,chr5,159459934,159460434,501,*,4.35,3.76,4.77,-1.01,0.0084,0.0477
21835,chr4,163332622,163333122,501,*,6.35,6.01,6.62,-0.61,0.0084,0.0477
21836,chr9,99810944,99811444,501,*,4.5,3.93,4.91,-0.98,0.0084,0.0477
21837,chr3,185789153,185789653,501,*,4.95,4.48,5.3,-0.81,0.0084,0.0477
21839,chr3,69144109,69144609,501,*,5.17,4.74,5.51,-0.77,0.0084,0.0478
21840,chr20,51085719,51086219,501,*,4.95,4.5,5.3,-0.8,0.0084,0.0478
21842,chr2,30072214,30072714,501,*,6.55,6.26,6.79,-0.53,0.0084,0.0478
21843,chr20,19914146,19914646,501,*,5.49,5.12,5.79,-0.68,0.0084,0.0478
21845,chr2,73859705,73860205,501,*,4.07,3.36,4.55,-1.19,0.00841,0.0478
21846,chr6,159168816,159169316,501,*,6.19,5.87,6.45,-0.58,0.00841,0.0478
21847,chr10,89207711,89208211,501,*,5.91,5.54,6.21,-0.67,0.00841,0.0478
21848,chr22,26846585,26847085,501,*,3.81,2.99,4.33,-1.34,0.00841,0.0478
21849,chr10,29714406,29714906,501,*,3.57,2.76,4.09,-1.33,0.00841,0.0478
21852,chr12,129914541,129915041,501,*,5.47,5.04,5.8,-0.76,0.00841,0.0478
21853,chr22,23431283,23431783,501,*,5.32,4.88,5.65,-0.77,0.00843,0.0479
21854,chr10,52314054,52314554,501,*,8.44,8.19,8.65,-0.46,0.00843,0.0479
21855,chr7,5553320,5553820,501,*,7.77,7.53,7.98,-0.45,0.00843,0.0479
21856,chr3,33133987,33134487,501,*,4.45,3.85,4.87,-1.02,0.00843,0.0479
21857,chr8,48591614,48592114,501,*,4.63,4.08,5.02,-0.94,0.00843,0.0479
21859,chr2,119112196,119112696,501,*,4.37,3.77,4.79,-1.03,0.00844,0.0479
21860,chr7,92260108,92260608,501,*,4.1,3.47,4.54,-1.07,0.00844,0.0479
21861,chr13,40422682,40423182,501,*,3.95,3.28,4.4,-1.12,0.00844,0.0479
21862,chr2,16633710,16634210,501,*,6.57,6.28,6.81,-0.53,0.00844,0.0479
21863,chr22,16917363,16917863,501,*,5.55,5.13,5.88,-0.75,0.00844,0.0479
21864,chr6,117840376,117840876,501,*,5.54,5.16,5.85,-0.69,0.00844,0.0479
21865,chr10,33237876,33238376,501,*,6.6,6.31,6.85,-0.55,0.00844,0.0479
21866,chr21,42329237,42329737,501,*,3.83,3.13,4.31,-1.18,0.00844,0.0479
21867,chr1,110477453,110477953,501,*,7.81,7.57,8.02,-0.45,0.00845,0.048
21868,chr4,140637779,140638279,501,*,4.4,3.79,4.82,-1.03,0.00845,0.048
21869,chr5,140251413,140251913,501,*,8.18,7.73,8.53,-0.8,0.00845,0.048
21870,chr7,142557942,142558442,501,*,4.94,4.49,5.28,-0.79,0.00845,0.048
21871,chr3,197458998,197459498,501,*,6.49,6.17,6.75,-0.57,0.00845,0.048
21877,chr8,105518344,105518844,501,*,4.8,4.33,5.15,-0.82,0.00846,0.048
21878,chr10,121154264,121154764,501,*,3.45,2.39,4.05,-1.66,0.00846,0.048
21881,chr3,192851785,192852285,501,*,5.87,5.52,6.15,-0.63,0.00846,0.048
21882,chr9,35798612,35799112,501,*,6.33,6.02,6.58,-0.55,0.00846,0.048
21885,chr1,234763837,234764337,501,*,6.75,6.44,7.01,-0.56,0.00847,0.048
21886,chr11,33897904,33898404,501,*,5.55,5.17,5.85,-0.68,0.00847,0.048
21888,chr1,3453451,3453951,501,*,7.07,6.81,7.29,-0.48,0.00847,0.048
21890,chr8,20282006,20282506,501,*,6.53,6.21,6.8,-0.59,0.00847,0.048
21893,chr3,141367075,141367575,501,*,9.67,9.4,9.89,-0.49,0.00848,0.0481
21896,chr6,1145949,1146449,501,*,4.02,3.36,4.48,-1.12,0.00848,0.0481
21897,chr20,2452035,2452835,801,*,6.75,6.46,6.98,-0.52,0.00848,0.0481
21898,chr11,102733185,102733685,501,*,5.88,5.5,6.18,-0.67,0.00848,0.0481
21901,chr5,108521817,108522317,501,*,5.89,5.54,6.18,-0.64,0.00849,0.0481
21902,chr22,35372505,35373005,501,*,5.16,4.75,5.49,-0.74,0.00849,0.0481
21904,chr19,48309226,48309726,501,*,6.07,5.72,6.35,-0.63,0.0085,0.0481
21906,chr11,128218929,128219429,501,*,4.43,3.76,4.88,-1.12,0.0085,0.0482
21907,chr5,16412024,16412524,501,*,4.21,3.57,4.65,-1.08,0.0085,0.0482
21908,chr18,23283982,23284482,501,*,7.11,6.82,7.36,-0.54,0.0085,0.0482
21910,chr15,31272430,31272930,501,*,5.5,5.08,5.82,-0.73,0.0085,0.0482
21911,chr1,170562397,170562897,501,*,3.6,2.73,4.14,-1.4,0.0085,0.0482
21912,chr9,135506375,135506875,501,*,6.49,6.21,6.72,-0.52,0.0085,0.0482
21913,chr12,100827844,100828344,501,*,3.81,2.99,4.34,-1.35,0.00851,0.0482
21914,chr5,10581310,10581810,501,*,4.66,4.09,5.07,-0.98,0.00851,0.0482
21916,chr12,53145708,53146208,501,*,3.83,3.08,4.31,-1.23,0.00851,0.0482
21917,chr2,27291896,27292396,501,*,5.46,5.04,5.79,-0.75,0.00851,0.0482
21918,chr3,124614350,124614850,501,*,4.33,3.77,4.74,-0.96,0.00851,0.0482
21919,chr20,51372235,51372735,501,*,7.82,7.54,8.05,-0.52,0.00851,0.0482
21920,chr17,79095636,79096136,501,*,6.88,6.56,7.15,-0.59,0.00851,0.0482
21923,chr11,73866475,73866975,501,*,5.11,4.67,5.45,-0.78,0.00852,0.0482
21927,chr11,6523182,6523682,501,*,5,4.56,5.34,-0.78,0.00853,0.0483
21928,chr10,90859416,90859916,501,*,4.29,3.69,4.72,-1.02,0.00853,0.0483
21929,chr4,7194348,7194848,501,*,5.67,5.3,5.96,-0.66,0.00853,0.0483
21932,chr1,30911240,30911740,501,*,6.77,6.49,7.01,-0.52,0.00853,0.0483
21933,chr19,2487470,2488271,802,*,6.38,6.05,6.64,-0.59,0.00853,0.0483
21934,chr17,62050908,62051408,501,*,4.16,3.56,4.58,-1.03,0.00853,0.0483
21935,chr3,59559728,59560228,501,*,6.1,5.75,6.37,-0.62,0.00853,0.0483
21936,chr9,38271579,38272079,501,*,4.21,3.6,4.64,-1.04,0.00853,0.0483
21938,chr20,23165320,23165820,501,*,5.78,5.43,6.06,-0.63,0.00853,0.0483
21939,chr5,3661868,3662368,501,*,5.57,5.19,5.86,-0.67,0.00854,0.0483
21940,chr5,119411919,119412419,501,*,6.85,6.56,7.09,-0.53,0.00854,0.0483
21941,chr7,150784949,150785449,501,*,4.96,4.44,5.34,-0.91,0.00855,0.0484
21943,chr18,79199931,79200431,501,*,5.23,4.76,5.58,-0.83,0.00855,0.0484
21944,chr7,98133106,98134281,1176,*,7.74,7.5,7.95,-0.45,0.00855,0.0484
21945,chr16,66429158,66429658,501,*,5.56,5.2,5.84,-0.64,0.00855,0.0484
21947,chr3,57130448,57130948,501,*,5.1,4.66,5.44,-0.78,0.00855,0.0484
21948,chr11,123020904,123021404,501,*,5.53,5.13,5.84,-0.71,0.00855,0.0484
21949,chr11,113114393,113114893,501,*,5.17,4.74,5.5,-0.77,0.00856,0.0484
21952,chr1,43822006,43822506,501,*,5.96,5.59,6.26,-0.67,0.00856,0.0484
21954,chr17,39231921,39232421,501,*,5.98,5.66,6.25,-0.6,0.00856,0.0484
21955,chr2,79910532,79911032,501,*,3.94,3.22,4.42,-1.2,0.00856,0.0484
21956,chr4,56937170,56937670,501,*,4.83,4.33,5.19,-0.86,0.00856,0.0484
21957,chr19,38733486,38733986,501,*,8.37,8.11,8.59,-0.48,0.00856,0.0484
21958,chr11,76588919,76589419,501,*,5.26,4.85,5.58,-0.73,0.00856,0.0484
21959,chr2,30366280,30366780,501,*,7.57,7.3,7.81,-0.51,0.00856,0.0484
21960,chr8,129685505,129686005,501,*,5.87,5.51,6.16,-0.66,0.00857,0.0484
21961,chr6,11251647,11252147,501,*,5.33,4.88,5.68,-0.8,0.00857,0.0484
21962,chr1,63611176,63611676,501,*,4.86,4.38,5.22,-0.84,0.00857,0.0484
21963,chr10,48406182,48406682,501,*,4.2,3.58,4.64,-1.06,0.00857,0.0484
21964,chr4,76639060,76639560,501,*,4.26,3.62,4.71,-1.09,0.00857,0.0484
21965,chr6,118776531,118777031,501,*,4.42,3.8,4.86,-1.06,0.00857,0.0484
21966,chr3,10945633,10946133,501,*,6.37,6.07,6.62,-0.54,0.00857,0.0484
21968,chr6,126804158,126804658,501,*,3.91,3.19,4.39,-1.2,0.00858,0.0485
21969,chr2,42128014,42128514,501,*,5.86,5.51,6.14,-0.64,0.00858,0.0485
21970,chr5,43000854,43001354,501,*,4.93,4.44,5.3,-0.87,0.00858,0.0485
21971,chr12,28869092,28869592,501,*,3.63,2.68,4.2,-1.52,0.00858,0.0485
21972,chr17,27244814,27245730,917,*,7.72,7.46,7.93,-0.48,0.00858,0.0485
21974,chr17,4565272,4566037,766,*,6.31,6,6.57,-0.58,0.00859,0.0485
21976,chr9,85517197,85517697,501,*,6.71,6.18,7.09,-0.91,0.00859,0.0485
21977,chr12,53206437,53206937,501,*,5.34,4.92,5.67,-0.74,0.00859,0.0485
21978,chr17,74923336,74923836,501,*,8.13,7.89,8.35,-0.46,0.00859,0.0485
21979,chr4,54165398,54165898,501,*,5.54,5.16,5.84,-0.69,0.0086,0.0485
21980,chr5,159854826,159855326,501,*,5.2,4.7,5.58,-0.88,0.0086,0.0485
21981,chr10,42960402,42960902,501,*,6.97,6.7,7.2,-0.51,0.0086,0.0486
21982,chr16,77961769,77962269,501,*,4.06,3.34,4.54,-1.2,0.0086,0.0486
21983,chr8,133688309,133688809,501,*,4.69,4.16,5.08,-0.92,0.0086,0.0486
21984,chr11,122617261,122617761,501,*,5.21,4.79,5.53,-0.74,0.0086,0.0486
21985,chr22,49383671,49384171,501,*,4.07,3.4,4.53,-1.12,0.0086,0.0486
21986,chr7,92926551,92927051,501,*,4.89,4.37,5.26,-0.89,0.0086,0.0486
21987,chr8,101149539,101150039,501,*,6.8,6.51,7.04,-0.53,0.00861,0.0486
21989,chr3,117997369,117997869,501,*,5.67,5.3,5.96,-0.66,0.00861,0.0486
21991,chr12,107395783,107396283,501,*,5.15,4.72,5.49,-0.77,0.00861,0.0486
21992,chr6,2846529,2847029,501,*,5.76,5.4,6.05,-0.65,0.00861,0.0486
21994,chr2,99066492,99066992,501,*,5.07,4.62,5.42,-0.8,0.00862,0.0487
21995,chr11,130451203,130451703,501,*,5.94,5.62,6.2,-0.58,0.00862,0.0487
21996,chr17,1306374,1306874,501,*,4.5,3.78,4.97,-1.19,0.00863,0.0487
21997,chr3,44893153,44893653,501,*,5.26,4.79,5.62,-0.82,0.00863,0.0487
21998,chr6,19697900,19698400,501,*,3.89,3.17,4.37,-1.2,0.00863,0.0487
21999,chr10,31677592,31678092,501,*,5.12,4.67,5.46,-0.79,0.00863,0.0487
22000,chr2,174807302,174807802,501,*,4.35,3.75,4.77,-1.02,0.00863,0.0487
22001,chr1,231806599,231807099,501,*,5.98,5.65,6.26,-0.61,0.00863,0.0487
22002,chr19,17507746,17508246,501,*,6.91,6.62,7.14,-0.52,0.00863,0.0487
22003,chr19,42774384,42775048,665,*,4.13,3.47,4.57,-1.11,0.00863,0.0487
22006,chr18,24487626,24488126,501,*,5.71,5.37,5.98,-0.61,0.00863,0.0487
22007,chr6,47047449,47047949,501,*,6.38,6.08,6.63,-0.55,0.00863,0.0487
22010,chr10,50131157,50131657,501,*,5.68,5.27,6,-0.73,0.00864,0.0487
22011,chr16,88904646,88906108,1463,*,7.11,6.84,7.33,-0.49,0.00864,0.0487
22012,chr17,2955058,2955558,501,*,7.67,7.42,7.88,-0.47,0.00865,0.0488
22013,chr9,70566078,70566578,501,*,4.11,3.39,4.59,-1.2,0.00865,0.0488
22014,chr22,44338204,44338704,501,*,5.23,4.81,5.56,-0.75,0.00865,0.0488
22015,chr15,29695489,29695989,501,*,5.62,5.26,5.9,-0.64,0.00865,0.0488
22016,chr3,187672954,187673454,501,*,4.6,4.08,4.97,-0.89,0.00865,0.0488
22019,chr3,126926671,126927171,501,*,5.54,5.15,5.84,-0.69,0.00866,0.0488
22020,chr7,135281409,135281909,501,*,5.61,5.22,5.91,-0.69,0.00866,0.0488
22022,chr15,83379486,83379986,501,*,7.83,7.57,8.05,-0.47,0.00866,0.0488
22023,chr5,10351490,10351990,501,*,5.7,5.31,6,-0.69,0.00866,0.0488
22024,chr10,109662813,109663313,501,*,4.31,3.66,4.76,-1.1,0.00866,0.0488
22025,chr19,55354371,55354871,501,*,7.19,6.94,7.41,-0.46,0.00866,0.0488
22026,chr20,49772171,49772671,501,*,8.37,8.1,8.6,-0.5,0.00867,0.0488
22027,chr10,28393858,28394358,501,*,6.11,5.76,6.39,-0.63,0.00867,0.0488
22029,chr8,23014345,23014845,501,*,6.41,6.11,6.66,-0.55,0.00867,0.0489
22031,chr11,69968874,69969374,501,*,5.58,5.15,5.9,-0.76,0.00867,0.0489
22034,chr11,62033509,62034009,501,*,5.84,5.49,6.12,-0.63,0.00868,0.0489
22035,chr20,34396364,34396864,501,*,4.35,3.75,4.77,-1.02,0.00868,0.0489
22036,chr22,33124383,33124883,501,*,4.04,3.25,4.54,-1.29,0.00868,0.0489
22037,chr17,52376061,52376561,501,*,3.54,2.63,4.1,-1.47,0.00868,0.0489
22038,chr11,7600291,7600791,501,*,6.27,5.67,6.69,-1.02,0.00868,0.0489
22039,chr3,126621874,126622374,501,*,4.96,4.48,5.32,-0.85,0.00869,0.0489
22041,chr5,180328614,180329114,501,*,6.8,6.5,7.05,-0.55,0.00869,0.0489
22042,chrX,130878900,130879400,501,*,4.22,3.62,4.64,-1.02,0.00869,0.0489
22044,chr14,68716594,68717094,501,*,4.27,3.7,4.68,-0.98,0.00869,0.049
22045,chr5,74579092,74579592,501,*,5.37,4.97,5.67,-0.7,0.00869,0.049
22048,chr3,50252926,50253426,501,*,5.73,5.34,6.03,-0.7,0.0087,0.049
22049,chr12,114982677,114983177,501,*,4.09,3.44,4.54,-1.1,0.0087,0.049
22050,chr4,2803612,2804112,501,*,7.16,6.86,7.4,-0.55,0.0087,0.049
22051,chrX,50770602,50771102,501,*,7.89,7.61,8.12,-0.52,0.0087,0.049
22052,chr22,33099507,33100007,501,*,3.54,2.47,4.15,-1.69,0.0087,0.049
22053,chr8,106696782,106697282,501,*,3.6,2.74,4.14,-1.4,0.0087,0.049
22054,chr6,6529814,6530314,501,*,4.36,3.71,4.8,-1.09,0.00871,0.049
22055,chr2,171598657,171599406,750,*,6,5.62,6.3,-0.68,0.00871,0.049
22056,chr2,72765939,72766439,501,*,3.78,3,4.29,-1.29,0.00871,0.049
22057,chr15,26888697,26889197,501,*,3.84,2.97,4.38,-1.41,0.00871,0.049
22058,chr10,31242848,31243348,501,*,7.94,7.67,8.17,-0.5,0.00871,0.049
22059,chr14,54709333,54709833,501,*,4.28,3.6,4.74,-1.13,0.00871,0.049
22061,chr2,88200815,88201315,501,*,5.17,4.77,5.49,-0.72,0.00871,0.049
22063,chr5,107571983,107572483,501,*,7.76,7.47,8,-0.54,0.00871,0.049
22064,chr9,37104383,37104883,501,*,4.9,4.42,5.25,-0.83,0.00871,0.049
22065,chr16,83713567,83714067,501,*,4.44,3.79,4.88,-1.09,0.00871,0.049
22067,chr22,36303783,36304283,501,*,7.43,7.12,7.69,-0.57,0.00871,0.049
22068,chr5,83718161,83718661,501,*,4.79,4.29,5.16,-0.87,0.00872,0.049
22069,chr7,38167957,38168457,501,*,4.1,3.44,4.56,-1.11,0.00872,0.049
